date,cell_id,lat_center,lon_center,t2m_max_c,rh_min_pct,wind10m_max_ms,precip_mm,vpd_kpa,ffmc,dmc,dc,isi,bui,fwi,fwi_proxy,ndvi,ndvi_anom_30d,veg_dryness_index,soil_moisture_surface_m3m3,soil_moisture_pct_of_normal,lightning_count,dry_lightning_count,lightning_probability,doy_sin,doy_cos,month_sin,month_cos,precip_3d_mm,precip_7d_mm,precip_30d_mm,dry_days_30d,lightning_count_prev_3d,dry_lightning_count_prev_3d,fire_count_today,frp_sum_today,fire_count_prev_7d,frp_sum_prev_7d,label_fire_count_next_1d,label_frp_sum_next_1d,label_fire_next_1d
2025-08-06,41.5000_-105.5000,41.5,-105.5,26.4,12,7.02,0.0,3.029,96.4,90.26,459.05,37.43,121.03,77.93,77.93,0.5,0.0,50.95,0.25,100.0,0.0,0.0,0.0,-0.5716666713027052,-0.8204859638785327,-0.8660254037844385,-0.5000000000000004,0.0,7.2,23.599999999999998,19.0,0.0,0.0,1,1.21,5,5.91,3,2.6,1
2025-08-07,41.5000_-105.5000,41.5,-105.5,27.4,11,8.25,0.0,3.248,96.8,95.5,466.99,49.34,126.38,92.93,92.93,0.5,0.0,53.37,0.25,100.0,0.0,0.0,0.0,-0.5856957398073508,-0.8105309990194823,-0.8660254037844385,-0.5000000000000004,0.0,5.3999999999999995,23.599999999999998,19.0,0.0,0.0,3,2.6,6,7.12,0,0.0,0
2025-08-08,41.5000_-105.5000,41.5,-105.5,26.0,15,9.24,0.3,2.857,96.8,100.25,474.67,59.03,131.22,104.22,104.22,0.5,0.0,49.25,0.25,100.0,0.0,0.0,0.0,-0.5995514915196489,-0.8003361849976323,-0.8660254037844385,-0.5000000000000004,0.2999999999999991,3.8999999999999995,23.9,19.0,0.0,0.0,0,0.0,8,7.76,3,4.25,1
2025-08-09,41.5000_-105.5000,41.5,-105.5,19.5,12,12.85,0.0,1.995,96.67,104.0,481.19,111.64,135.03,150.0,150.0,0.5,0.0,38.46,0.25,100.0,0.0,0.0,0.0,-0.6132298262997502,-0.7899045386224707,-0.8660254037844385,-0.5000000000000004,0.2999999999999991,3.1999999999999993,21.8,20.0,0.0,0.0,3,4.25,8,7.76,1,1.35,1
2025-08-10,41.5000_-105.5000,41.5,-105.5,18.3,12,7.08,5.0,1.851,82.72,67.86,469.04,5.63,99.67,21.11,21.11,0.5,0.0,36.6,0.25,100.0,0.0,0.0,0.0,-0.6267266965083301,-0.7792391467859886,-0.8660254037844385,-0.5000000000000004,5.299999999999999,5.3,23.8,20.0,0.0,0.0,1,1.35,10,10.99,1,1.68,1
2025-08-11,41.5000_-105.5000,41.5,-105.5,20.8,25,6.82,0.1,1.842,91.08,71.25,475.79,17.24,103.69,45.67,45.67,0.5,0.0,37.77,0.25,100.0,0.0,0.0,0.0,-0.6400381082043503,-0.7683431655492202,-0.8660254037844385,-0.5000000000000004,5.099999999999999,5.3999999999999995,23.6,20.0,0.0,0.0,1,1.68,10,11.02,2,1.95,1
2025-08-12,41.5000_-105.5000,41.5,-105.5,23.1,23,5.01,0.0,2.176,92.93,75.1,482.95,16.13,108.15,44.57,44.57,0.5,0.0,41.84,0.25,100.0,0.0,0.0,0.0,-0.65316012232693,-0.7572198192083127,-0.8660254037844385,-0.5000000000000004,5.099999999999999,5.3999999999999995,23.6,20.0,0.0,0.0,2,1.95,9,11.09,2,2.64,1
2025-08-13,41.5000_-105.5000,41.5,-105.5,26.4,15,8.76,0.0,2.925,95.47,79.93,490.71,45.22,113.6,85.13,85.13,0.5,0.0,50.04,0.25,100.0,0.0,0.0,0.0,-0.666088855860977,-0.7458723993404063,-0.8660254037844385,-0.5000000000000004,0.09999999999999912,5.3999999999999995,22.0,21.0,0.0,0.0,2,2.64,11,13.04,1,2.02,1
2025-08-14,41.5000_-105.5000,41.5,-105.5,25.8,15,8.21,0.0,2.824,95.54,84.65,498.35,41.33,118.83,82.09,82.09,0.5,0.0,48.86,0.25,100.0,0.0,0.0,0.0,-0.6788204829862355,-0.734304263829602,-0.8660254037844385,-0.5000000000000004,0.0,5.3999999999999995,21.7,21.0,0.0,0.0,1,2.02,12,14.47,3,2.42,1
2025-08-15,41.5000_-105.5000,41.5,-105.5,24.1,18,3.49,2.2,2.462,88.97,76.38,505.7,6.97,110.89,25.82,25.82,0.5,0.0,44.84,0.25,100.0,0.0,0.0,0.0,-0.6913512362094071,-0.722518835873311,-0.8660254037844385,-0.5000000000000004,2.1999999999999993,7.300000000000001,22.9,21.0,0.0,0.0,3,2.42,10,13.89,0,0.0,0
2025-08-16,41.5000_-105.5000,41.5,-105.5,23.6,26,6.68,0.4,2.156,92.22,80.16,512.95,19.76,115.28,51.97,51.97,0.5,0.0,41.92,0.25,100.0,0.0,0.0,0.0,-0.7036774074790128,-0.7105196029692745,-0.8660254037844385,-0.5000000000000004,2.599999999999999,7.7,20.9,22.0,0.0,0.0,0,0.0,13,16.31,1,0.53,1
2025-08-17,41.5000_-105.5000,41.5,-105.5,21.5,25,5.11,0.9,1.923,90.96,83.66,519.82,12.43,119.31,39.23,39.23,0.5,0.0,38.83,0.25,100.0,0.0,0.0,0.0,-0.7157953492826642,-0.6983101158835584,-0.8660254037844385,-0.5000000000000004,3.499999999999999,3.6000000000000005,20.400000000000002,23.0,0.0,0.0,1,0.53,10,12.06,1,0.86,1
2025-08-18,41.5000_-105.5000,41.5,-105.5,23.6,19,4.35,0.2,2.36,93.82,87.79,527.07,16.19,123.96,47.13,47.13,0.5,0.0,43.7,0.25,100.0,0.0,0.0,0.0,-0.7277014757264236,-0.6858939875998223,-0.8660254037844385,-0.5000000000000004,1.4999999999999991,3.7,20.3,23.0,0.0,0.0,1,0.86,10,11.24,2,1.57,1
2025-08-19,41.5000_-105.5000,41.5,-105.5,26.1,13,8.21,0.0,2.942,95.96,92.67,534.78,43.74,129.32,87.29,87.29,0.5,0.0,50.04,0.25,100.0,0.0,0.0,0.0,-0.7393922635959241,-0.673274892250183,-0.8660254037844385,-0.5000000000000004,1.0999999999999992,3.7,20.3,23.0,0.0,0.0,2,1.57,10,10.42,3,2.95,1
2025-08-20,41.5000_-105.5000,41.5,-105.5,27.7,12,7.24,0.0,3.269,96.56,97.9,542.77,39.78,134.95,83.67,83.67,0.5,0.0,53.7,0.25,100.0,0.0,0.0,0.0,-0.7508642533989489,-0.6604565640279754,-0.8660254037844385,-0.5000000000000004,0.19999999999999912,3.7,20.3,23.0,0.0,0.0,3,2.95,10,10.04,2,1.61,1
2025-08-21,41.5000_-105.5000,41.5,-105.5,25.7,21,8.1,0.0,2.609,95.66,102.28,550.4,41.15,139.67,86.18,86.18,0.5,0.0,46.93,0.25,100.0,0.0,0.0,0.0,-0.7621140503891487,-0.6474427960827475,-0.8660254037844385,-0.5000000000000004,0.0,3.7,20.3,23.0,0.0,0.0,2,1.61,11,10.35,2,1.65,1
2025-08-22,41.5000_-105.5000,41.5,-105.5,23.3,29,5.8,2.8,2.031,85.67,81.04,557.59,6.62,118.88,25.68,25.68,0.5,0.0,40.67,0.25,100.0,0.0,0.0,0.0,-0.7731383255706026,-0.6342374393978054,-0.8660254037844385,-0.5000000000000004,2.799999999999999,4.3,20.2,23.0,0.0,0.0,2,1.65,12,9.94,0,0.0,0
2025-08-23,41.5000_-105.5000,41.5,-105.5,20.7,44,5.36,0.8,1.367,86.79,83.56,564.32,7.15,121.97,27.38,27.38,0.5,0.0,33.56,0.25,100.0,0.0,0.0,0.0,-0.7839338166829201,-0.620844401650647,-0.8660254037844385,-0.5000000000000004,3.5999999999999988,4.7,21.0,23.0,0.0,0.0,0,0.0,11,9.17,0,0.0,0
2025-08-24,41.5000_-105.5000,41.5,-105.5,17.0,62,6.23,0.2,0.736,86.48,84.98,570.39,8.02,123.83,29.78,29.78,0.5,0.0,26.19,0.25,100.0,0.0,0.0,0.0,-0.7944973291665992,-0.6072676460566135,-0.8660254037844385,-0.5000000000000004,3.799999999999999,3.9999999999999996,21.200000000000003,23.0,0.0,0.0,0,0.0,11,9.17,1,1.25,1
2025-08-25,41.5000_-105.5000,41.5,-105.5,18.0,54,5.95,6.1,0.949,67.66,53.12,546.7,1.71,85.48,7.48,7.48,0.5,0.0,28.55,0.25,100.0,0.0,0.0,0.0,-0.8048257371083452,-0.593511190196115,-0.8660254037844385,-0.5000000000000004,7.099999999999999,9.899999999999999,27.2,22.0,0.0,0.0,1,1.25,10,8.64,0,0.0,0
2025-08-26,41.5000_-105.5000,41.5,-105.5,18.1,52,5.01,1.2,0.997,78.56,55.02,552.97,2.45,88.12,10.42,10.42,0.5,0.0,29.02,0.25,100.0,0.0,0.0,0.0,-0.8149159841660791,-0.5795791048257612,-0.8660254037844385,-0.5000000000000004,7.499999999999999,11.1,28.4,21.0,0.0,0.0,0,0.0,10,9.03,0,0.0,0
2025-08-27,41.5000_-105.5000,41.5,-105.5,17.3,62,4.55,8.3,0.75,58.37,31.65,517.28,0.84,54.91,2.44,2.44,0.5,0.0,26.46,0.25,100.0,0.0,0.0,0.0,-0.8247650844733614,-0.5654755126737576,-0.8660254037844385,-0.5000000000000004,15.6,19.4,36.7,20.0,0.0,0.0,0,0.0,8,7.46,2,2.31,1
2025-08-28,41.5000_-105.5000,41.5,-105.5,17.1,53,5.06,2.4,0.917,70.04,28.52,523.36,1.57,50.2,4.75,4.75,0.5,0.0,27.82,0.25,100.0,0.0,0.0,0.0,-0.8343701235229538,-0.5512045872199277,-0.8660254037844385,-0.5000000000000004,11.9,21.8,39.1,19.0,0.0,0.0,2,2.31,5,4.51,1,1.83,1
2025-08-29,41.5000_-105.5000,41.5,-105.5,16.7,46,6.96,1.8,1.027,78.0,28.38,529.37,3.33,50.05,9.53,9.53,0.5,0.0,28.59,0.25,100.0,0.0,0.0,0.0,-0.8437282590292712,-0.5367705514607103,-0.8660254037844385,-0.5000000000000004,12.5,20.8,39.9,19.0,0.0,0.0,1,1.83,5,5.21,0,0.0,0
2025-08-30,41.5000_-105.5000,41.5,-105.5,15.1,51,6.9,2.7,0.841,73.68,24.56,535.09,2.51,44.07,6.85,6.85,0.5,0.0,26.16,0.25,100.0,0.0,0.0,0.0,-0.8528367217694595,-0.522177676659508,-0.8660254037844385,-0.5000000000000004,6.9,22.7,40.800000000000004,19.0,0.0,0.0,0,0.0,4,5.39,3,4.76,1
2025-08-31,41.5000_-105.5000,41.5,-105.5,17.1,37,6.3,0.0,1.229,86.13,26.93,541.17,7.73,47.9,18.05,18.05,0.5,0.0,30.55,0.25,100.0,0.0,0.0,0.0,-0.8616928164028522,-0.5074302810827518,-0.8660254037844385,-0.5000000000000004,4.5,22.5,39.0,20.0,0.0,0.0,3,4.76,4,5.39,2,6.41,1
2025-09-01,41.5000_-105.5000,41.5,-105.5,18.7,38,5.07,0.0,1.337,88.74,29.11,546.24,8.98,51.38,20.89,20.89,0.5,0.0,32.3,0.25,100.0,0.0,0.0,0.0,-0.8702939222685674,-0.49253272872205434,-1.0,-1.8369701987210297e-16,2.7,16.400000000000002,38.300000000000004,20.0,0.0,0.0,2,6.41,7,10.15,2,1.42,1
2025-09-02,41.5000_-105.5000,41.5,-105.5,19.4,32,4.97,0.8,1.532,88.99,31.6,551.44,9.14,55.27,21.95,21.95,0.5,0.0,34.36,0.25,100.0,0.0,0.0,0.0,-0.8786374941610001,-0.4774894280028391,-1.0,-1.8369701987210297e-16,0.8,16.0,36.199999999999996,21.0,0.0,0.0,2,1.42,8,15.31,2,2.09,1
2025-09-03,41.5000_-105.5000,41.5,-105.5,20.8,24,6.25,0.0,1.867,92.11,34.56,556.89,17.98,59.83,36.25,36.25,0.5,0.0,37.99,0.25,100.0,0.0,0.0,0.0,-0.886721063082993,-0.46230483047981086,-1.0,-1.8369701987210297e-16,0.8,7.7,36.199999999999996,21.0,0.0,0.0,2,2.09,10,16.73,1,2.08,1
2025-09-04,41.5000_-105.5000,41.5,-105.5,21.0,26,6.43,0.2,1.84,92.16,37.47,562.37,18.72,64.24,38.49,38.49,0.5,0.0,37.85,0.25,100.0,0.0,0.0,0.0,-0.8945422369764496,-0.4469834295196741,-1.0,-1.8369701987210297e-16,1.0,5.500000000000001,36.4,21.0,0.0,0.0,1,2.08,12,18.82,0,0.0,0
2025-09-05,41.5000_-105.5000,41.5,-105.5,19.0,29,6.22,0.6,1.56,90.93,40.01,567.49,15.12,68.03,34.39,34.39,0.5,0.0,34.4,0.25,100.0,0.0,0.0,0.0,-0.9020987014301837,-0.43152975897147144,-1.0,-1.8369701987210297e-16,0.8,4.300000000000001,37.0,21.0,0.0,0.0,0,0.0,11,18.59,0,0.0,0
2025-09-06,41.5000_-105.5000,41.5,-105.5,18.6,28,5.25,0.6,1.543,90.82,42.54,572.55,12.49,71.75,31.07,31.07,0.5,0.0,34.05,0.25,100.0,0.0,0.0,0.0,-0.9093882203647925,-0.4159483918249421,-1.0,-1.8369701987210297e-16,1.4,2.2,37.6,21.0,0.0,0.0,0,0.0,10,16.76,0,0.0,0
2025-09-07,41.5000_-105.5000,41.5,-105.5,19.6,30,8.16,0.7,1.597,90.35,45.12,577.78,19.8,75.49,43.08,43.08,0.5,0.0,35.02,0.25,100.0,0.0,0.0,0.0,-0.9164086366943458,-0.4002439388573056,-1.0,-1.8369701987210297e-16,1.9,2.9,38.0,21.0,0.0,0.0,0,0.0,10,16.76,0,0.0,0
2025-09-08,41.5000_-105.5000,41.5,-105.5,19.7,24,9.32,0.3,1.744,92.16,47.93,583.03,31.63,79.52,59.14,59.14,0.5,0.0,36.36,0.25,100.0,0.0,0.0,0.0,-0.9231578729647039,-0.38442104726885545,-1.0,-1.8369701987210297e-16,1.5999999999999999,3.2,38.300000000000004,21.0,0.0,0.0,0,0.0,7,12.0,0,0.0,0
2025-09-09,41.5000_-105.5000,41.5,-105.5,19.9,26,5.96,0.6,1.72,91.62,50.7,588.31,15.93,83.42,39.25,39.25,0.5,0.0,36.25,0.25,100.0,0.0,0.0,0.0,-0.9296339319682695,-0.3684843993077793,-1.0,-1.8369701987210297e-16,1.6,3.0,33.9,22.0,0.0,0.0,0,0.0,5,5.59,4,5.26,1
2025-09-10,41.5000_-105.5000,41.5,-105.5,23.1,20,5.98,0.2,2.261,93.64,54.14,594.18,21.24,88.2,48.43,48.43,0.5,0.0,42.58,0.25,100.0,0.0,0.0,0.0,-0.9358348973349941,-0.35243871088460327,-1.0,-1.8369701987210297e-16,1.1,3.2,34.0,22.0,0.0,0.0,4,5.26,3,4.17,1,1.22,1
2025-09-11,41.5000_-105.5000,41.5,-105.5,21.8,24,6.91,0.2,1.985,94.01,57.24,599.8,26.44,92.43,56.71,56.71,0.5,0.0,39.52,0.25,100.0,0.0,0.0,0.0,-0.9417589340994617,-0.33628873017668287,-1.0,-1.8369701987210297e-16,1.0,3.2,34.2,22.0,0.0,0.0,1,1.22,5,7.34,0,0.0,0
2025-09-12,41.5000_-105.5000,41.5,-105.5,19.5,31,4.4,2.2,1.564,83.9,52.52,605.02,4.03,86.31,15.28,15.28,0.5,0.0,34.68,0.25,100.0,0.0,0.0,0.0,-0.9474042892438845,-0.32003923622313857,-1.0,-1.8369701987210297e-16,2.6000000000000005,4.800000000000001,36.4,21.0,0.0,0.0,0,0.0,5,6.48,1,1.66,1
2025-09-13,41.5000_-105.5000,41.5,-105.5,17.5,30,5.11,2.2,1.4,81.82,48.29,609.87,3.52,80.62,13.23,13.23,0.5,0.0,32.25,0.25,100.0,0.0,0.0,0.0,-0.9527692922168511,-0.30369503751065885,-1.0,-1.8369701987210297e-16,4.6000000000000005,6.4,38.6,20.0,0.0,0.0,1,1.66,5,6.48,0,0.0,0
2025-09-14,41.5000_-105.5000,41.5,-105.5,15.0,35,8.57,14.0,1.108,66.59,24.03,530.18,2.65,43.16,7.11,7.11,0.5,0.0,28.45,0.25,100.0,0.0,0.0,0.0,-0.9578523554276669,-0.28726097055059635,-1.0,-1.8369701987210297e-16,18.4,19.7,50.400000000000006,20.0,0.0,0.0,0,0.0,6,8.14,1,1.16,1
2025-09-15,41.5000_-105.5000,41.5,-105.5,17.7,30,7.23,0.8,1.418,85.23,26.37,535.07,8.08,46.95,18.46,18.46,0.5,0.0,32.51,0.25,100.0,0.0,0.0,0.0,-0.9626519747161487,-0.2707418984477642,-1.0,-1.8369701987210297e-16,17.0,20.2,50.8,20.0,0.0,0.0,1,1.16,6,8.14,2,2.79,1
2025-09-16,41.5000_-105.5000,41.5,-105.5,15.4,40,4.18,2.1,1.05,78.51,24.93,539.54,2.1,44.69,5.86,5.86,0.5,0.0,28.14,0.25,100.0,0.0,0.0,0.0,-0.9671667297977312,-0.2541427094613622,-1.0,-1.8369701987210297e-16,16.9,21.700000000000003,52.0,19.0,0.0,0.0,2,2.79,7,9.3,0,0.0,0
2025-09-17,41.5000_-105.5000,41.5,-105.5,8.6,67,8.99,1.7,0.369,72.49,23.98,542.8,3.48,43.19,9.06,9.06,0.5,0.0,18.78,0.25,100.0,0.0,0.0,0.0,-0.97139528468375,-0.23746831555846842,-1.0,-1.8369701987210297e-16,4.6000000000000005,23.2,53.50000000000001,18.0,0.0,0.0,0,0.0,9,12.09,0,0.0,0
2025-09-18,41.5000_-105.5000,41.5,-105.5,13.9,41,7.04,0.7,0.937,83.24,25.55,547.0,5.97,45.76,14.5,14.5,0.5,0.0,26.4,0.25,100.0,0.0,0.0,0.0,-0.9753363880767837,-0.2207236509605022,-1.0,-1.8369701987210297e-16,4.5,23.7,54.2,18.0,0.0,0.0,0,0.0,5,6.83,1,0.96,1
2025-09-19,41.5000_-105.5000,41.5,-105.5,16.4,36,4.39,0.0,1.194,87.97,27.55,551.66,7.11,48.98,17.17,17.17,0.5,0.0,29.9,0.25,100.0,0.0,0.0,0.0,-0.9789888737409319,-0.20391367068311472,-1.0,-1.8369701987210297e-16,2.4,21.5,54.2,18.0,0.0,0.0,1,0.96,4,5.61,0,0.0,0
2025-09-20,41.5000_-105.5000,41.5,-105.5,16.7,36,6.44,0.0,1.217,89.13,29.58,556.37,12.18,52.21,26.09,26.09,0.5,0.0,30.25,0.25,100.0,0.0,0.0,0.0,-0.9823516608469237,-0.18704334906991657,-1.0,-1.8369701987210297e-16,0.7,19.3,54.2,18.0,0.0,0.0,0,0.0,5,6.57,23,1058.93,1
2025-09-21,41.5000_-105.5000,41.5,-105.5,17.0,36,5.94,0.3,1.24,89.39,31.64,561.13,11.54,55.46,25.9,25.9,0.5,0.0,30.6,0.25,100.0,0.0,0.0,0.0,-0.9854237542919524,-0.17011767832049052,-1.0,-1.8369701987210297e-16,0.3,5.599999999999999,51.7,19.0,0.0,0.0,23,1058.93,4,4.91,0,0.0,0
2025-09-22,41.5000_-105.5000,41.5,-105.5,13.3,51,8.99,0.8,0.748,85.16,32.9,565.23,11.01,57.43,25.51,25.51,0.5,0.0,24.44,0.25,100.0,0.0,0.0,0.0,-0.9882042449941422,-0.15314166701312007,-1.0,-1.8369701987210297e-16,1.1,5.599999999999999,51.7,19.0,0.0,0.0,0,0.0,27,1063.84,0,0.0,0
2025-09-23,41.5000_-105.5000,41.5,-105.5,8.7,74,7.94,11.9,0.292,46.6,15.2,504.32,0.44,28.27,0.5,0.5,0.5,0.0,18.15,0.25,100.0,0.0,0.0,0.0,-0.9906923101615609,-0.13612033862266704,-1.0,-1.8369701987210297e-16,13.0,15.399999999999999,63.400000000000006,18.0,0.0,0.0,0,0.0,26,1062.68,0,0.0,0
2025-09-24,41.5000_-105.5000,41.5,-105.5,13.1,41,2.82,0.0,0.889,72.3,16.69,508.39,1.13,30.85,2.09,2.09,0.5,0.0,25.58,0.25,100.0,0.0,0.0,0.0,-0.9928872135356962,-0.11905873003404988,-1.0,-1.8369701987210297e-16,12.7,13.7,57.3,19.0,0.0,0.0,0,0.0,24,1059.89,2,2.23,1
2025-09-25,41.5000_-105.5000,41.5,-105.5,16.3,39,4.69,0.0,1.131,84.79,18.58,513.02,4.8,34.08,10.33,10.33,0.5,0.0,29.3,0.25,100.0,0.0,0.0,0.0,-0.994788305609327,-0.10196189005174576,-1.0,-1.8369701987210297e-16,11.9,12.999999999999998,56.10000000000001,20.0,0.0,0.0,2,2.23,24,1059.89,1,1.13,1
2025-09-26,41.5000_-105.5000,41.5,-105.5,18.1,29,8.46,0.0,1.475,90.13,21.01,517.99,20.25,38.15,31.74,31.74,0.5,0.0,33.21,0.25,100.0,0.0,0.0,0.0,-0.9963950238187231,-0.08483487790576538,-1.0,-1.8369701987210297e-16,0.0,12.999999999999998,47.8,21.0,0.0,0.0,1,1.13,26,1062.12,0,0.0,0
2025-09-27,41.5000_-105.5000,41.5,-105.5,19.5,26,4.59,0.0,1.677,91.62,23.72,523.2,12.43,42.61,23.94,23.94,0.5,0.0,35.67,0.25,100.0,0.0,0.0,0.0,-0.9977068927101168,-0.06768276175455162,-1.0,-1.8369701987210297e-16,0.0,12.999999999999998,45.400000000000006,22.0,0.0,0.0,0,0.0,26,1062.29,0,0.0,0
2025-09-28,41.5000_-105.5000,41.5,-105.5,17.5,41,6.42,0.3,1.18,90.45,25.68,528.05,14.65,45.79,27.78,27.78,0.5,0.0,30.33,0.25,100.0,0.0,0.0,0.0,-0.9987235240803972,-0.050510617185222886,-1.0,-1.8369701987210297e-16,0.3,13.0,43.900000000000006,23.0,0.0,0.0,0,0.0,26,1062.29,0,0.0,0
2025-09-29,41.5000_-105.5000,41.5,-105.5,15.9,46,3.56,0.5,0.976,89.38,27.31,532.62,7.48,48.42,17.72,17.72,0.5,0.0,27.74,0.25,100.0,0.0,0.0,0.0,-0.9994446170919858,-0.033323525711631344,-1.0,-1.8369701987210297e-16,0.8,12.7,41.7,24.0,0.0,0.0,0,0.0,3,3.36,0,0.0,0
2025-09-30,41.5000_-105.5000,41.5,-105.5,17.1,35,7.85,0.0,1.268,89.61,29.42,537.4,16.85,51.75,32.39,32.39,0.5,0.0,30.9,0.25,100.0,0.0,0.0,0.0,-0.9998699583618592,-0.016126573270657762,-1.0,-1.8369701987210297e-16,0.8,0.7999999999999983,41.7,24.0,0.0,0.0,0,0.0,3,3.36,0,0.0,0
2025-06-01,41.5000_-106.5000,41.5,-106.5,21.2,27,4.09,0.3,1.838,90.87,10.29,22.22,10.19,10.22,10.39,10.39,0.5,0.0,37.93,0.25,100.0,0.0,0.0,0.0,0.5027907197793043,-0.8644081744776648,1.2246467991473532e-16,-1.0,0.3,0.3,0.3,1.0,0.0,0.0,2,2.88,3,3.36,0,0.0,0
2025-06-02,41.5000_-106.5000,41.5,-106.5,20.8,29,4.22,2.5,1.744,83.49,11.84,29.37,3.7,11.84,4.37,4.37,0.5,0.0,36.91,0.25,100.0,0.0,0.0,0.0,0.4878471454423119,-0.8729290708206411,1.2246467991473532e-16,-1.0,2.8,2.8,2.8,1.0,0.0,0.0,0,0.0,5,6.24,0,0.0,0
2025-06-03,41.5000_-106.5000,41.5,-106.5,15.2,53,4.8,3.0,0.812,71.49,10.45,32.93,1.57,11.65,1.18,1.18,0.5,0.0,25.96,0.25,100.0,0.0,0.0,0.0,0.47275920928627757,-0.881191653407483,1.2246467991473532e-16,-1.0,5.8,5.8,5.8,1.0,0.0,0.0,0,0.0,3,4.01,0,0.0,0
2025-06-04,41.5000_-106.5000,41.5,-106.5,13.5,34,3.28,0.1,1.021,83.98,12.98,38.77,3.33,14.13,4.36,4.36,0.5,0.0,26.93,0.25,100.0,0.0,0.0,0.0,0.4575313760742512,-0.8891934772070711,1.2246467991473532e-16,-1.0,5.6,5.8999999999999995,5.8999999999999995,2.0,0.0,0.0,0,0.0,2,2.88,0,0.0,0
2025-06-05,41.5000_-106.5000,41.5,-106.5,13.3,33,3.48,1.8,1.023,79.59,14.14,44.56,2.05,15.77,2.66,2.66,0.5,0.0,26.85,0.25,100.0,0.0,0.0,0.0,0.44216815196707204,-0.8969321743510065,1.2246467991473532e-16,-1.0,4.9,7.7,7.7,2.0,0.0,0.0,0,0.0,2,2.88,0,0.0,0
2025-06-06,41.5000_-106.5000,41.5,-106.5,11.6,49,4.91,8.0,0.697,57.63,9.03,38.41,0.85,11.37,0.55,0.55,0.5,0.0,23.15,0.25,100.0,0.0,0.0,0.0,0.42667408318992467,-0.9044054548343001,1.2246467991473532e-16,-1.0,9.9,15.7,15.7,2.0,0.0,0.0,0,0.0,2,2.88,0,0.0,0
2025-06-07,41.5000_-106.5000,41.5,-106.5,17.6,29,6.5,0.5,1.429,84.21,12.52,44.98,6.15,14.77,8.08,8.08,0.5,0.0,32.55,0.25,100.0,0.0,0.0,0.0,0.4110537546870351,-0.9116111071930239,1.2246467991473532e-16,-1.0,10.3,16.2,16.2,3.0,0.0,0.0,0,0.0,2,2.88,0,0.0,0
2025-06-08,41.5000_-106.5000,41.5,-106.5,17.0,37,4.3,0.2,1.221,88.15,15.53,51.45,7.17,17.7,10.12,10.12,0.5,0.0,30.43,0.25,100.0,0.0,0.0,0.0,0.3953117887649151,-0.9185469991587165,1.2246467991473532e-16,-1.0,8.7,16.099999999999998,16.4,4.0,0.0,0.0,0,0.0,2,2.88,0,0.0,0
2025-06-09,41.5000_-106.5000,41.5,-106.5,18.1,34,2.8,0.0,1.371,89.6,18.86,58.11,6.73,20.83,10.45,10.45,0.5,0.0,32.3,0.25,100.0,0.0,0.0,0.0,0.37945284372454435,-0.925211078289358,1.2246467991473532e-16,-1.0,0.7,13.6,16.4,5.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-10,41.5000_-106.5000,41.5,-106.5,21.7,28,3.38,0.0,1.869,91.49,23.18,65.42,9.79,24.59,15.31,15.31,0.5,0.0,38.45,0.25,100.0,0.0,0.0,0.0,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,0.2,10.600000000000001,16.4,6.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-11,41.5000_-106.5000,41.5,-106.5,22.0,28,4.34,0.0,1.904,91.84,27.56,72.78,12.25,28.32,19.4,19.4,0.5,0.0,38.91,0.25,100.0,0.0,0.0,0.0,0.3474028211842774,-0.9377159910299093,1.2246467991473532e-16,-1.0,0.0,10.5,16.4,7.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-12,41.5000_-106.5000,41.5,-106.5,21.1,37,3.56,1.2,1.576,87.0,31.25,79.98,5.32,31.62,10.79,10.79,0.5,0.0,35.59,0.25,100.0,0.0,0.0,0.0,0.3312212278016865,-0.9435531242349544,1.2246467991473532e-16,-1.0,1.2,9.9,17.6,7.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-13,41.5000_-106.5000,41.5,-106.5,23.0,23,4.92,0.3,2.163,92.4,36.13,87.53,14.71,36.11,24.86,24.86,0.5,0.0,41.68,0.25,100.0,0.0,0.0,0.0,0.31494162072895193,-0.9491110448902284,1.2246467991473532e-16,-1.0,1.5,2.2000000000000006,17.9,8.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-14,41.5000_-106.5000,41.5,-106.5,23.9,21,5.25,0.0,2.343,93.63,41.33,95.23,18.57,41.28,31.07,31.07,0.5,0.0,43.7,0.25,100.0,0.0,0.0,0.0,0.2985688173637202,-0.9543881083175908,1.2246467991473532e-16,-1.0,1.5,1.7000000000000008,17.9,9.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-15,41.5000_-106.5000,41.5,-106.5,24.9,17,5.39,0.0,2.614,94.78,47.01,103.12,22.34,46.93,37.28,37.28,0.5,0.0,46.57,0.25,100.0,0.0,0.0,0.0,0.2821076626819194,-0.9593827529490743,1.2246467991473532e-16,-1.0,0.3,1.5000000000000009,17.9,10.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
