detection_id,latitude,longitude,acq_datetime_utc,confidence,frp_mw,instrument,satellite,daynight,lat_center,lon_center,cell_id,event_date
36.9736_-119.0952_2025-09-07 09:11:00+00:00,36.97358,-119.09517,2025-09-07 09:11:00+00:00,,1.99,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9743_-119.1042_2025-09-07 09:11:00+00:00,36.97432,-119.10425,2025-09-07 09:11:00+00:00,,1.99,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9756_-119.1208_2025-09-07 09:11:00+00:00,36.97565,-119.12078,2025-09-07 09:11:00+00:00,,1.48,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9757_-119.0634_2025-09-07 09:11:00+00:00,36.97573,-119.06345,2025-09-07 09:11:00+00:00,,2.97,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9804_-119.0628_2025-09-07 09:11:00+00:00,36.98041,-119.06277,2025-09-07 09:11:00+00:00,,2.2,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9808_-119.0101_2025-09-07 09:11:00+00:00,36.98077,-119.01008,2025-09-07 09:11:00+00:00,,1.25,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.981_-119.0699_2025-09-07 09:11:00+00:00,36.98099,-119.06994,2025-09-07 09:11:00+00:00,,2.2,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9812_-119.0156_2025-09-07 09:11:00+00:00,36.98123,-119.01558,2025-09-07 09:11:00+00:00,,1.74,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9851_-119.0625_2025-09-07 09:11:00+00:00,36.98511,-119.06246,2025-09-07 09:11:00+00:00,,2.2,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9856_-119.069_2025-09-07 09:11:00+00:00,36.98564,-119.06899,2025-09-07 09:11:00+00:00,,2.2,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9859_-119.015_2025-09-07 09:11:00+00:00,36.98589,-119.01498,2025-09-07 09:11:00+00:00,,2.62,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9862_-119.076_2025-09-07 09:11:00+00:00,36.98622,-119.07597,2025-09-07 09:11:00+00:00,,1.79,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9893_-119.0564_2025-09-07 09:11:00+00:00,36.98933,-119.05644,2025-09-07 09:11:00+00:00,,2.03,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9898_-119.0626_2025-09-07 09:11:00+00:00,36.98985,-119.06261,2025-09-07 09:11:00+00:00,,1.89,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.991_-119.0202_2025-09-07 09:11:00+00:00,36.99104,-119.02019,2025-09-07 09:11:00+00:00,,2.62,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9915_-119.0259_2025-09-07 09:11:00+00:00,36.99152,-119.02591,2025-09-07 09:11:00+00:00,,1.52,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.992_-119.0317_2025-09-07 09:11:00+00:00,36.992,-119.03173,2025-09-07 09:11:00+00:00,,1.52,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9931_-119.0444_2025-09-07 09:11:00+00:00,36.99306,-119.04442,2025-09-07 09:11:00+00:00,,1.65,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9936_-119.0509_2025-09-07 09:11:00+00:00,36.9936,-119.05093,2025-09-07 09:11:00+00:00,,2.03,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9941_-119.0572_2025-09-07 09:11:00+00:00,36.99412,-119.05717,2025-09-07 09:11:00+00:00,,2.03,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9967_-119.0317_2025-09-07 09:11:00+00:00,36.99673,-119.03173,2025-09-07 09:11:00+00:00,,2.59,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9972_-119.0378_2025-09-07 09:11:00+00:00,36.99723,-119.03785,2025-09-07 09:11:00+00:00,,3.57,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9978_-119.0445_2025-09-07 09:11:00+00:00,36.99779,-119.04447,2025-09-07 09:11:00+00:00,,3.57,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
36.9996_-119.0389_2025-09-07 09:11:00+00:00,36.99963,-119.03894,2025-09-07 09:11:00+00:00,,1.89,VIIRS,N20,N,36.5,-119.5,36.5000_-119.5000,2025-09-07
37.0001_-119.0456_2025-09-07 09:11:00+00:00,37.00014,-119.04558,2025-09-07 09:11:00+00:00,,2.88,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0004_-119.0759_2025-09-07 09:11:00+00:00,37.00041,-119.07594,2025-09-07 09:11:00+00:00,,9.93,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0006_-119.052_2025-09-07 09:11:00+00:00,37.00063,-119.052,2025-09-07 09:11:00+00:00,,2.88,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0011_-119.0838_2025-09-07 09:11:00+00:00,37.00106,-119.08379,2025-09-07 09:11:00+00:00,,9.93,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0017_-119.0913_2025-09-07 09:11:00+00:00,37.00168,-119.09133,2025-09-07 09:11:00+00:00,,6.57,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0026_-119.0777_2025-09-07 09:11:00+00:00,37.00261,-119.0777,2025-09-07 09:11:00+00:00,,10.15,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.003_-119.0504_2025-09-07 09:11:00+00:00,37.003,-119.05036,2025-09-07 09:11:00+00:00,,8.22,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0032_-119.0854_2025-09-07 09:11:00+00:00,37.00319,-119.08543,2025-09-07 09:11:00+00:00,,13.22,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0035_-119.0568_2025-09-07 09:11:00+00:00,37.00354,-119.05677,2025-09-07 09:11:00+00:00,,8.22,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0037_-119.0922_2025-09-07 09:11:00+00:00,37.00371,-119.09225,2025-09-07 09:11:00+00:00,,13.22,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0041_-119.0632_2025-09-07 09:11:00+00:00,37.00408,-119.06323,2025-09-07 09:11:00+00:00,,4.43,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0042_-119.0989_2025-09-07 09:11:00+00:00,37.00421,-119.09887,2025-09-07 09:11:00+00:00,,3.3,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0046_-119.0695_2025-09-07 09:11:00+00:00,37.0046,-119.06954,2025-09-07 09:11:00+00:00,,4.43,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0052_-119.0761_2025-09-07 09:11:00+00:00,37.00515,-119.07608,2025-09-07 09:11:00+00:00,,9.93,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0053_-119.0513_2025-09-07 09:11:00+00:00,37.0053,-119.05132,2025-09-07 09:11:00+00:00,,2.88,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0057_-119.0832_2025-09-07 09:11:00+00:00,37.00574,-119.08324,2025-09-07 09:11:00+00:00,,9.93,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0058_-119.0578_2025-09-07 09:11:00+00:00,37.00581,-119.05785,2025-09-07 09:11:00+00:00,,13.95,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0063_-119.0898_2025-09-07 09:11:00+00:00,37.00629,-119.0898,2025-09-07 09:11:00+00:00,,6.57,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0063_-119.0643_2025-09-07 09:11:00+00:00,37.00631,-119.06434,2025-09-07 09:11:00+00:00,,13.95,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0068_-119.0706_2025-09-07 09:11:00+00:00,37.00679,-119.07063,2025-09-07 09:11:00+00:00,,10.15,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0068_-119.096_2025-09-07 09:11:00+00:00,37.00682,-119.09604,2025-09-07 09:11:00+00:00,,6.57,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0073_-119.0772_2025-09-07 09:11:00+00:00,37.0073,-119.07718,2025-09-07 09:11:00+00:00,,10.15,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0078_-119.084_2025-09-07 09:11:00+00:00,37.00781,-119.08395,2025-09-07 09:11:00+00:00,,13.22,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0082_-119.0561_2025-09-07 09:11:00+00:00,37.00821,-119.05606,2025-09-07 09:11:00+00:00,,10.8,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0083_-119.0902_2025-09-07 09:11:00+00:00,37.0083,-119.09025,2025-09-07 09:11:00+00:00,,13.22,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0088_-119.0627_2025-09-07 09:11:00+00:00,37.00876,-119.06267,2025-09-07 09:11:00+00:00,,4.65,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0088_-119.0965_2025-09-07 09:11:00+00:00,37.00878,-119.0965,2025-09-07 09:11:00+00:00,,3.3,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0093_-119.0689_2025-09-07 09:11:00+00:00,37.00928,-119.0689,2025-09-07 09:11:00+00:00,,4.65,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0098_-119.0753_2025-09-07 09:11:00+00:00,37.00982,-119.07526,2025-09-07 09:11:00+00:00,,14.32,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0104_-119.0817_2025-09-07 09:11:00+00:00,37.01035,-119.08167,2025-09-07 09:11:00+00:00,,14.32,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0105_-119.0571_2025-09-07 09:11:00+00:00,37.01048,-119.05711,2025-09-07 09:11:00+00:00,,3.48,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0108_-119.0877_2025-09-07 09:11:00+00:00,37.01085,-119.08768,2025-09-07 09:11:00+00:00,,11.59,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.011_-119.0637_2025-09-07 09:11:00+00:00,37.01099,-119.06369,2025-09-07 09:11:00+00:00,,3.48,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0124_-119.0824_2025-09-07 09:11:00+00:00,37.01243,-119.08235,2025-09-07 09:11:00+00:00,,4.01,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0129_-119.0882_2025-09-07 09:11:00+00:00,37.01288,-119.08821,2025-09-07 09:11:00+00:00,,4.01,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.0134_-119.0619_2025-09-07 09:11:00+00:00,37.01343,-119.06193,2025-09-07 09:11:00+00:00,,4.65,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.4572_-121.934_2025-09-07 09:11:00+00:00,37.45721,-121.934,2025-09-07 09:11:00+00:00,,0.63,VIIRS,N20,N,37.5,-121.5,37.5000_-121.5000,2025-09-07
37.4599_-119.1318_2025-09-07 09:11:00+00:00,37.45987,-119.13182,2025-09-07 09:11:00+00:00,,1.39,VIIRS,N20,N,37.5,-119.5,37.5000_-119.5000,2025-09-07
37.8842_-121.1884_2025-09-07 09:11:00+00:00,37.88425,-121.18843,2025-09-07 09:11:00+00:00,,0.33,VIIRS,N20,N,37.5,-121.5,37.5000_-121.5000,2025-09-07
38.0289_-122.0629_2025-09-07 09:11:00+00:00,38.02889,-122.06288,2025-09-07 09:11:00+00:00,,0.71,VIIRS,N20,N,38.5,-122.5,38.5000_-122.5000,2025-09-07
38.0702_-122.1426_2025-09-07 09:11:00+00:00,38.07025,-122.14263,2025-09-07 09:11:00+00:00,,1.5,VIIRS,N20,N,38.5,-122.5,38.5000_-122.5000,2025-09-07
38.0725_-122.1392_2025-09-07 09:11:00+00:00,38.07246,-122.13916,2025-09-07 09:11:00+00:00,,1.1,VIIRS,N20,N,38.5,-122.5,38.5000_-122.5000,2025-09-07
32.0615_-109.8935_2025-09-07 09:12:00+00:00,32.06154,-109.89353,2025-09-07 09:12:00+00:00,,0.5,VIIRS,N20,N,32.5,-109.5,32.5000_-109.5000,2025-09-07
32.188_-114.9859_2025-09-07 09:12:00+00:00,32.18797,-114.98591,2025-09-07 09:12:00+00:00,,1.18,VIIRS,N20,N,32.5,-114.5,32.5000_-114.5000,2025-09-07
32.1893_-114.9881_2025-09-07 09:12:00+00:00,32.18929,-114.98812,2025-09-07 09:12:00+00:00,,1.16,VIIRS,N20,N,32.5,-114.5,32.5000_-114.5000,2025-09-07
32.5364_-116.8793_2025-09-07 09:12:00+00:00,32.53643,-116.87929,2025-09-07 09:12:00+00:00,,0.73,VIIRS,N20,N,32.5,-116.5,32.5000_-116.5000,2025-09-07
32.5996_-117.0144_2025-09-07 09:12:00+00:00,32.5996,-117.01442,2025-09-07 09:12:00+00:00,,1.23,VIIRS,N20,N,32.5,-117.5,32.5000_-117.5000,2025-09-07
32.8494_-104.3955_2025-09-07 09:12:00+00:00,32.84942,-104.39546,2025-09-07 09:12:00+00:00,,0.98,VIIRS,N20,N,32.5,-104.5,32.5000_-104.5000,2025-09-07
33.4193_-110.8589_2025-09-07 09:12:00+00:00,33.41928,-110.85886,2025-09-07 09:12:00+00:00,,12.19,VIIRS,N20,N,33.5,-110.5,33.5000_-110.5000,2025-09-07
33.494_-117.6172_2025-09-07 09:12:00+00:00,33.49395,-117.61716,2025-09-07 09:12:00+00:00,,0.8,VIIRS,N20,N,33.5,-117.5,33.5000_-117.5000,2025-09-07
33.6139_-117.8259_2025-09-07 09:12:00+00:00,33.61388,-117.82591,2025-09-07 09:12:00+00:00,,0.8,VIIRS,N20,N,33.5,-117.5,33.5000_-117.5000,2025-09-07
33.7176_-117.7103_2025-09-07 09:12:00+00:00,33.71762,-117.71029,2025-09-07 09:12:00+00:00,,0.62,VIIRS,N20,N,33.5,-117.5,33.5000_-117.5000,2025-09-07
33.7788_-118.2386_2025-09-07 09:12:00+00:00,33.77879,-118.23865,2025-09-07 09:12:00+00:00,,1.01,VIIRS,N20,N,33.5,-118.5,33.5000_-118.5000,2025-09-07
33.7926_-117.4772_2025-09-07 09:12:00+00:00,33.79258,-117.47725,2025-09-07 09:12:00+00:00,,0.74,VIIRS,N20,N,33.5,-117.5,33.5000_-117.5000,2025-09-07
33.8782_-116.9992_2025-09-07 09:12:00+00:00,33.87817,-116.9992,2025-09-07 09:12:00+00:00,,0.41,VIIRS,N20,N,33.5,-116.5,33.5000_-116.5000,2025-09-07
34.1423_-117.4289_2025-09-07 09:12:00+00:00,34.1423,-117.42894,2025-09-07 09:12:00+00:00,,0.38,VIIRS,N20,N,34.5,-117.5,34.5000_-117.5000,2025-09-07
34.1521_-118.1956_2025-09-07 09:12:00+00:00,34.1521,-118.1956,2025-09-07 09:12:00+00:00,,1.0,VIIRS,N20,N,34.5,-118.5,34.5000_-118.5000,2025-09-07
34.2422_-118.3842_2025-09-07 09:12:00+00:00,34.24221,-118.38425,2025-09-07 09:12:00+00:00,,0.32,VIIRS,N20,N,34.5,-118.5,34.5000_-118.5000,2025-09-07
34.2909_-118.8046_2025-09-07 09:12:00+00:00,34.29092,-118.80457,2025-09-07 09:12:00+00:00,,0.99,VIIRS,N20,N,34.5,-118.5,34.5000_-118.5000,2025-09-07
34.3354_-118.5211_2025-09-07 09:12:00+00:00,34.33538,-118.52114,2025-09-07 09:12:00+00:00,,0.63,VIIRS,N20,N,34.5,-118.5,34.5000_-118.5000,2025-09-07
34.4312_-118.6479_2025-09-07 09:12:00+00:00,34.43119,-118.64786,2025-09-07 09:12:00+00:00,,1.43,VIIRS,N20,N,34.5,-118.5,34.5000_-118.5000,2025-09-07
34.4791_-117.3347_2025-09-07 09:12:00+00:00,34.47908,-117.33474,2025-09-07 09:12:00+00:00,,0.61,VIIRS,N20,N,34.5,-117.5,34.5000_-117.5000,2025-09-07
34.6073_-117.3366_2025-09-07 09:12:00+00:00,34.60728,-117.33656,2025-09-07 09:12:00+00:00,,2.86,VIIRS,N20,N,34.5,-117.5,34.5000_-117.5000,2025-09-07
34.6099_-117.3379_2025-09-07 09:12:00+00:00,34.60994,-117.33792,2025-09-07 09:12:00+00:00,,2.19,VIIRS,N20,N,34.5,-117.5,34.5000_-117.5000,2025-09-07
34.782_-112.0852_2025-09-07 09:12:00+00:00,34.782,-112.08523,2025-09-07 09:12:00+00:00,,0.53,VIIRS,N20,N,34.5,-112.5,34.5000_-112.5000,2025-09-07
35.9446_-120.289_2025-09-07 09:12:00+00:00,35.94458,-120.28896,2025-09-07 09:12:00+00:00,,1.52,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9449_-120.2821_2025-09-07 09:12:00+00:00,35.94492,-120.2821,2025-09-07 09:12:00+00:00,,1.78,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9451_-120.2955_2025-09-07 09:12:00+00:00,35.94509,-120.29553,2025-09-07 09:12:00+00:00,,1.72,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9454_-120.2886_2025-09-07 09:12:00+00:00,35.94538,-120.28864,2025-09-07 09:12:00+00:00,,1.52,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9459_-120.2953_2025-09-07 09:12:00+00:00,35.94587,-120.2953,2025-09-07 09:12:00+00:00,,1.52,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9463_-120.3016_2025-09-07 09:12:00+00:00,35.94632,-120.30164,2025-09-07 09:12:00+00:00,,2.02,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9467_-120.3162_2025-09-07 09:12:00+00:00,35.94669,-120.31623,2025-09-07 09:12:00+00:00,,1.55,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9473_-120.316_2025-09-07 09:12:00+00:00,35.94734,-120.31599,2025-09-07 09:12:00+00:00,,1.92,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9486_-120.2762_2025-09-07 09:12:00+00:00,35.9486,-120.27621,2025-09-07 09:12:00+00:00,,1.96,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9491_-120.2701_2025-09-07 09:12:00+00:00,35.94906,-120.27006,2025-09-07 09:12:00+00:00,,1.11,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9491_-120.2826_2025-09-07 09:12:00+00:00,35.9491,-120.28265,2025-09-07 09:12:00+00:00,,2.04,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9495_-120.276_2025-09-07 09:12:00+00:00,35.94948,-120.27596,2025-09-07 09:12:00+00:00,,1.78,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9496_-120.2897_2025-09-07 09:12:00+00:00,35.94965,-120.28967,2025-09-07 09:12:00+00:00,,2.04,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.95_-120.2824_2025-09-07 09:12:00+00:00,35.94995,-120.28242,2025-09-07 09:12:00+00:00,,1.78,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9502_-120.2966_2025-09-07 09:12:00+00:00,35.95018,-120.29657,2025-09-07 09:12:00+00:00,,1.81,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9504_-120.2895_2025-09-07 09:12:00+00:00,35.95045,-120.28951,2025-09-07 09:12:00+00:00,,1.52,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.951_-120.2964_2025-09-07 09:12:00+00:00,35.95095,-120.29641,2025-09-07 09:12:00+00:00,,1.52,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9522_-120.2578_2025-09-07 09:12:00+00:00,35.95216,-120.25776,2025-09-07 09:12:00+00:00,,1.1,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9527_-120.2643_2025-09-07 09:12:00+00:00,35.95267,-120.26427,2025-09-07 09:12:00+00:00,,1.1,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9531_-120.2703_2025-09-07 09:12:00+00:00,35.95314,-120.27033,2025-09-07 09:12:00+00:00,,1.96,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9531_-120.2574_2025-09-07 09:12:00+00:00,35.95314,-120.25735,2025-09-07 09:12:00+00:00,,3.67,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9536_-120.2639_2025-09-07 09:12:00+00:00,35.95361,-120.26388,2025-09-07 09:12:00+00:00,,2.49,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9536_-120.2765_2025-09-07 09:12:00+00:00,35.95362,-120.27646,2025-09-07 09:12:00+00:00,,1.96,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9541_-120.27_2025-09-07 09:12:00+00:00,35.95406,-120.27001,2025-09-07 09:12:00+00:00,,2.49,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9542_-120.2834_2025-09-07 09:12:00+00:00,35.95416,-120.28335,2025-09-07 09:12:00+00:00,,2.04,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9545_-120.2762_2025-09-07 09:12:00+00:00,35.9545,-120.27616,2025-09-07 09:12:00+00:00,,1.21,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9547_-120.2906_2025-09-07 09:12:00+00:00,35.95473,-120.29064,2025-09-07 09:12:00+00:00,,2.04,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.955_-120.283_2025-09-07 09:12:00+00:00,35.955,-120.283,2025-09-07 09:12:00+00:00,,1.21,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9553_-120.2975_2025-09-07 09:12:00+00:00,35.95527,-120.29747,2025-09-07 09:12:00+00:00,,1.81,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9555_-120.2903_2025-09-07 09:12:00+00:00,35.95552,-120.29031,2025-09-07 09:12:00+00:00,,1.74,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.956_-120.2971_2025-09-07 09:12:00+00:00,35.95601,-120.29714,2025-09-07 09:12:00+00:00,,1.74,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9576_-120.2504_2025-09-07 09:12:00+00:00,35.95764,-120.25043,2025-09-07 09:12:00+00:00,,3.67,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9582_-120.2576_2025-09-07 09:12:00+00:00,35.95816,-120.25757,2025-09-07 09:12:00+00:00,,3.67,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9586_-120.2641_2025-09-07 09:12:00+00:00,35.95863,-120.26411,2025-09-07 09:12:00+00:00,,2.49,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9591_-120.2704_2025-09-07 09:12:00+00:00,35.95908,-120.27037,2025-09-07 09:12:00+00:00,,2.49,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9595_-120.2763_2025-09-07 09:12:00+00:00,35.95951,-120.27627,2025-09-07 09:12:00+00:00,,1.21,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9605_-120.2901_2025-09-07 09:12:00+00:00,35.96051,-120.29012,2025-09-07 09:12:00+00:00,,1.74,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9632_-120.2579_2025-09-07 09:12:00+00:00,35.96318,-120.25788,2025-09-07 09:12:00+00:00,,4.71,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9636_-120.2643_2025-09-07 09:12:00+00:00,35.96365,-120.26433,2025-09-07 09:12:00+00:00,,2.71,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9641_-120.2705_2025-09-07 09:12:00+00:00,35.9641,-120.27053,2025-09-07 09:12:00+00:00,,2.71,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9645_-120.2764_2025-09-07 09:12:00+00:00,35.96453,-120.27644,2025-09-07 09:12:00+00:00,,2.0,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9691_-120.2704_2025-09-07 09:12:00+00:00,35.96909,-120.27036,2025-09-07 09:12:00+00:00,,2.71,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9696_-120.2768_2025-09-07 09:12:00+00:00,35.96957,-120.2768,2025-09-07 09:12:00+00:00,,2.0,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9713_-120.3707_2025-09-07 09:12:00+00:00,35.97134,-120.37069,2025-09-07 09:12:00+00:00,,5.85,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9718_-120.3775_2025-09-07 09:12:00+00:00,35.97184,-120.37753,2025-09-07 09:12:00+00:00,,5.85,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9723_-120.3846_2025-09-07 09:12:00+00:00,35.97234,-120.38458,2025-09-07 09:12:00+00:00,,2.58,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9769_-120.3783_2025-09-07 09:12:00+00:00,35.97692,-120.37834,2025-09-07 09:12:00+00:00,,5.85,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.9774_-120.3855_2025-09-07 09:12:00+00:00,35.97744,-120.38546,2025-09-07 09:12:00+00:00,,2.58,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
35.994_-120.3371_2025-09-07 09:12:00+00:00,35.99405,-120.33707,2025-09-07 09:12:00+00:00,,1.16,VIIRS,N20,N,35.5,-120.5,35.5000_-120.5000,2025-09-07
36.9034_-118.8268_2025-09-07 10:51:00+00:00,36.90335,-118.82681,2025-09-07 10:51:00+00:00,,1.39,VIIRS,N20,N,36.5,-118.5,36.5000_-118.5000,2025-09-07
36.9074_-118.8262_2025-09-07 10:51:00+00:00,36.90742,-118.82623,2025-09-07 10:51:00+00:00,,1.58,VIIRS,N20,N,36.5,-118.5,36.5000_-118.5000,2025-09-07
36.9173_-118.9869_2025-09-07 10:51:00+00:00,36.91732,-118.98689,2025-09-07 10:51:00+00:00,,2.37,VIIRS,N20,N,36.5,-118.5,36.5000_-118.5000,2025-09-07
